transaction_id,items,basket_size
id_2970,"['soda', 'cake_bar', 'candy']",3
id_2971,"['whole_milk', 'soda', 'seasonal_products']",3
id_2974,"['whole_milk', 'frozen_vegetables']",2
id_2976,"['whole_milk', 'spices']",2
id_2977,"['specialty_cheese', 'soda']",2
id_2978,"['canned_vegetables', 'bottled_water']",2
id_2979,"['spread_cheese', 'misc_beverages']",2
id_2980,"['other_vegetables', 'domestic_eggs', 'napkins', 'dishes']",4
id_2981,"['misc_beverages', 'specialty_chocolate', 'candy']",3
id_2982,"['beef', 'root_vegetables', 'hygiene_articles']",3
id_2983,"['yogurt', 'seasonal_products']",2
id_2985,"['tropical_fruit', 'seasonal_products']",2
id_2986,"['other_vegetables', 'sweet_spreads', 'long_life_bakery_product', 'detergent']",4
id_2987,"['curd', 'salty_snack']",2
id_2989,"['cat_food', 'female_sanitary_products']",2
id_2990,"['frankfurter', 'tropical_fruit']",2
id_2991,"['tropical_fruit', 'long_life_bakery_product']",2
id_2992,"['bottled_water', 'specialty_chocolate']",2
id_2994,"['bottled_water', 'male_cosmetics']",2
id_2996,"['curd', 'specialty_cheese', 'flour', 'long_life_bakery_product']",4
id_2997,"['whole_milk', 'cream_cheese', 'specialty_chocolate', 'candy']",4
id_2998,"['pastry', 'ketchup', 'chocolate', 'napkins']",4
id_2999,"['whipped/sour_cream', 'candy']",2
id_3003,"['brown_bread', 'pastry', 'bottled_water']",3
id_3004,"['chocolate', 'pot_plants', 'shopping_bags']",3
id_3005,"['frankfurter', 'yogurt', 'margarine', 'bottled_water']",4
id_3006,"['finished_products', 'pet_care', 'soda']",3
id_3007,"['detergent', 'softener', 'shopping_bags']",3
id_3008,"['citrus_fruit', 'whole_milk', 'pot_plants']",3
id_3010,"['frankfurter', 'margarine', 'newspapers', 'shopping_bags']",4
id_3014,"['curd', 'whipped/sour_cream', 'newspapers']",3
id_3015,"['other_vegetables', 'whole_milk', 'white_bread']",3
id_3017,"['frankfurter', 'whole_milk', 'bottled_water']",3
id_3018,"['bottled_water', 'soda', 'pot_plants']",3
id_3023,"['frankfurter', 'onions', 'whole_milk']",3
id_3024,"['condensed_milk', 'rolls/buns', 'sugar', 'cat_food']",4
id_3025,"['soda', 'long_life_bakery_product', 'shopping_bags']",3
id_3026,"['beef', 'rolls/buns', 'dog_food', 'soda']",4
id_3028,"['butter', 'frozen_vegetables', 'margarine', 'cake_bar']",4
id_3029,"['berries', 'beverages']",2
id_3031,"['whole_milk', 'bottled_water', 'pot_plants']",3
id_3032,"['frankfurter', 'root_vegetables', 'whole_milk', 'margarine']",4
id_3033,"['coffee', 'bottled_water', 'cling_film/bags']",3
id_3034,"['bottled_water', 'soda']",2
id_3036,"['whole_milk', 'rolls/buns', 'brown_bread', 'margarine']",4
id_3037,"['canned_vegetables', 'newspapers']",2
id_3038,"['other_vegetables', 'frozen_potato_products', 'oil', 'shopping_bags']",4
id_3039,"['meat', 'whole_milk', 'domestic_eggs', 'bottled_water']",4
id_3040,"['chicken', 'rolls/buns']",2
id_3041,"['whole_milk', 'whipped/sour_cream']",2
id_3042,"['other_vegetables', 'packaged_fruit/vegetables', 'whole_milk', 'white_bread']",4
id_3043,"['whole_milk', 'pot_plants']",2
id_3045,"['whole_milk', 'rolls/buns', 'pot_plants', 'shopping_bags']",4
id_3046,"['whole_milk', 'yogurt', 'coffee']",3
id_3047,"['whipped/sour_cream', 'specialty_fat', 'waffles', 'specialty_chocolate']",4
id_3049,"['long_life_bakery_product', 'newspapers']",2
id_3050,"['root_vegetables', 'margarine', 'bottled_water', 'soda']",4
id_3052,"['rolls/buns', 'roll_products', 'cat_food', 'shopping_bags']",4
id_3053,"['root_vegetables', 'other_vegetables', 'butter']",3
id_3054,"['citrus_fruit', 'onions', 'yogurt', 'rolls/buns']",4
id_3055,"['chicken', 'whole_milk', 'salty_snack', 'long_life_bakery_product']",4
id_3057,"['other_vegetables', 'butter_milk', 'frozen_fish', 'oil']",4
id_3058,"['frankfurter', 'bottled_water', 'soda', 'newspapers']",4
id_3059,"['butter_milk', 'cream_cheese', 'bottled_water']",3
id_3060,"['onions', 'pastry', 'pot_plants']",3
id_3061,"['berries', 'yogurt', 'domestic_eggs', 'newspapers']",4
id_3062,"['ice_cream', 'cereals', 'chewing_gum']",3
id_3063,"['whipped/sour_cream', 'ice_cream', 'pot_plants']",3
id_3065,"['beef', 'soda', 'detergent', 'flower_(seeds)']",4
id_3071,"['root_vegetables', 'domestic_eggs']",2
id_3072,"['whole_milk', 'dessert']",2
id_3073,"['yogurt', 'soft_cheese']",2
id_3074,"['citrus_fruit', 'pip_fruit', 'other_vegetables']",3
id_3075,"['frankfurter', 'meat', 'white_bread', 'newspapers']",4
id_3076,"['bottled_water', 'flower_(seeds)']",2
id_3077,"['finished_products', 'dessert', 'pastry', 'shopping_bags']",4
id_3079,"['dessert', 'misc_beverages', 'fruit/vegetable_juice']",3
id_3080,"['curd', 'whipped/sour_cream', 'bottled_water']",3
id_3081,"['whipped/sour_cream', 'newspapers']",2
id_3084,"['specialty_cheese', 'soap']",2
id_3085,"['misc_beverages', 'chocolate', 'shopping_bags']",3
id_3087,"['soda', 'chewing_gum']",2
id_3089,"['citrus_fruit', 'semi-finished_bread', 'newspapers']",3
id_3090,"['pip_fruit', 'misc_beverages']",2
id_3092,"['whole_milk', 'processed_cheese', 'pastry', 'soda']",4
id_3093,"['beef', 'other_vegetables', 'packaged_fruit/vegetables', 'dog_food']",4
id_3094,"['ice_cream', 'dishes']",2
id_3095,"['beef', 'ice_cream']",2
id_3097,"['berries', 'yogurt', 'whipped/sour_cream']",3
id_3098,"['bottled_water', 'soda']",2
id_3102,"['dessert', 'rolls/buns', 'waffles']",3
id_3103,"['white_bread', 'soda', 'shopping_bags']",3
id_3106,"['citrus_fruit', 'pip_fruit', 'other_vegetables', 'rolls/buns']",4
id_3107,"['citrus_fruit', 'butter', 'frozen_vegetables', 'baking_powder']",4
id_3108,"['frozen_potato_products', 'seasonal_products']",2
id_3109,"['curd', 'beverages', 'pastry', 'pot_plants']",4
id_3110,"['whipped/sour_cream', 'uht-milk', 'domestic_eggs']",3
id_3111,"['whole_milk', 'soda', 'specialty_bar', 'newspapers']",4
id_3112,"['oil', 'candy']",2
id_3116,"['beef', 'whipped/sour_cream', 'roll_products']",3
id_3117,"['canned_vegetables', 'female_sanitary_products', 'shopping_bags']",3
id_3120,"['dessert', 'bottled_water', 'fruit/vegetable_juice']",3
id_3121,"['chewing_gum', 'specialty_bar']",2
id_3122,"['onions', 'whole_milk', 'curd', 'soda']",4
id_3125,"['soda', 'misc_beverages', 'specialty_bar']",3
id_3126,"['citrus_fruit', 'tropical_fruit', 'pip_fruit', 'shopping_bags']",4
id_3127,"['coffee', 'seasonal_products', 'shopping_bags']",3
id_3130,"['chicken', 'curd']",2
id_3131,"['dessert', 'flower_soil/fertilizer', 'flower_(seeds)']",3
id_3132,"['condensed_milk', 'pastry', 'chocolate']",3
id_3133,"['brown_bread', 'soda']",2
id_3136,"['whole_milk', 'frozen_vegetables', 'bottled_water']",3
id_3138,"['whole_milk', 'yogurt', 'frozen_vegetables']",3
id_3139,"['pastry', 'chocolate', 'specialty_bar']",3
id_3141,"['whole_milk', 'dessert', 'yogurt', 'white_bread']",4
id_3142,"['frankfurter', 'grapes']",2
id_3143,"['citrus_fruit', 'oil', 'misc_beverages']",3
id_3144,"['yogurt', 'bottled_water', 'soda', 'newspapers']",4
id_3145,"['yogurt', 'waffles', 'hygiene_articles']",3
id_3146,"['butter_milk', 'white_bread', 'pet_care', 'newspapers']",4
id_3147,"['frozen_dessert', 'softener']",2
id_3148,"['hard_cheese', 'pastry', 'popcorn', 'pot_plants']",4
id_3150,"['onions', 'white_bread', 'hygiene_articles']",3
id_3154,"['yogurt', 'frozen_meals', 'soda']",3
id_3155,"['bottled_water', 'soda', 'chocolate', 'shopping_bags']",4
id_3159,"['yogurt', 'margarine', 'bottled_water', 'chewing_gum']",4
id_3160,"['sweet_spreads', 'waffles']",2
id_3161,"['tropical_fruit', 'yogurt', 'spread_cheese', 'brown_bread']",4
id_3162,"['whole_milk', 'brown_bread', 'newspapers']",3
id_3163,"['citrus_fruit', 'soda']",2
id_3164,"['yogurt', 'soda', 'fruit/vegetable_juice']",3
id_3166,"['whipped/sour_cream', 'napkins']",2
id_3167,"['other_vegetables', 'brown_bread']",2
id_3169,"['packaged_fruit/vegetables', 'whole_milk', 'soda']",3
id_3170,"['tropical_fruit', 'butter', 'whipped/sour_cream', 'rolls/buns']",4
id_3171,"['whole_milk', 'ice_cream']",2
id_3172,"['chewing_gum', 'hygiene_articles']",2
id_3173,"['tropical_fruit', 'whole_milk', 'long_life_bakery_product', 'chocolate']",4
id_3174,"['whole_milk', 'coffee']",2
id_3175,"['sweet_spreads', 'hygiene_articles', 'house_keeping_products']",3
id_3176,"['packaged_fruit/vegetables', 'fruit/vegetable_juice', 'salty_snack']",3
id_3177,"['other_vegetables', 'whole_milk']",2
id_3178,"['citrus_fruit', 'condensed_milk', 'flour']",3
id_3180,"['bottled_water', 'soda']",2
id_3181,"['white_bread', 'flour', 'fruit/vegetable_juice', 'hygiene_articles']",4
id_3184,"['uht-milk', 'bottled_water']",2
id_3185,"['nuts/prunes', 'canned_fish', 'soda', 'shopping_bags']",4
id_3186,"['oil', 'pickled_vegetables', 'hygiene_articles']",3
id_3188,"['berries', 'yogurt']",2
id_3189,"['citrus_fruit', 'rolls/buns', 'chewing_gum', 'shopping_bags']",4
id_3190,"['frankfurter', 'pastry', 'soda']",3
id_3191,"['whole_milk', 'sliced_cheese', 'rolls/buns', 'shopping_bags']",4
id_3192,"['beef', 'onions', 'other_vegetables', 'rolls/buns']",4
id_3193,"['pip_fruit', 'dish_cleaner', 'napkins']",3
id_3194,"['domestic_eggs', 'candy']",2
id_3196,"['whole_milk', 'butter', 'sugar', 'coffee']",4
id_3197,"['frankfurter', 'hygiene_articles']",2
id_3198,"['curd', 'yogurt', 'bathroom_cleaner']",3
id_3199,"['frankfurter', 'coffee']",2
id_3200,"['pip_fruit', 'curd', 'margarine', 'baking_powder']",4
id_3201,"['yogurt', 'light_bulbs']",2
id_3204,"['rolls/buns', 'bottled_water']",2
id_3205,"['pastry', 'soda']",2
id_3209,"['other_vegetables', 'whole_milk', 'rolls/buns', 'flour']",4
id_3210,"['meat', 'root_vegetables', 'pastry']",3
id_3211,"['bottled_water', 'soda', 'salty_snack']",3
id_3212,"['meat', 'root_vegetables', 'hard_cheese', 'brown_bread']",4
id_3214,"['chicken', 'other_vegetables', 'whipped/sour_cream', 'pickled_vegetables']",4
id_3216,"['whole_milk', 'whipped/sour_cream']",2
id_3218,"['citrus_fruit', 'onions', 'soups']",3
id_3219,"['pip_fruit', 'grapes', 'whole_milk', 'rolls/buns']",4
id_3220,"['frankfurter', 'beef', 'whole_milk', 'chocolate_marshmallow']",4
id_3221,"['butter', 'sliced_cheese', 'brown_bread']",3
id_3223,"['root_vegetables', 'frozen_vegetables']",2
id_3224,"['tropical_fruit', 'other_vegetables', 'whole_milk', 'margarine']",4
id_3226,"['root_vegetables', 'whole_milk', 'beverages', 'salt']",4
id_3231,"['yogurt', 'canned_fish']",2
id_3233,"['zwieback', 'dishes']",2
id_3235,"['frankfurter', 'rolls/buns']",2
id_3236,"['whole_milk', 'rolls/buns', 'bottled_water']",3
id_3238,"['whole_milk', 'oil', 'candles']",3
id_3240,"['coffee', 'female_sanitary_products', 'napkins']",3
id_3242,"['frankfurter', 'rolls/buns']",2
id_3243,"['soda', 'salty_snack']",2
id_3246,"['liver_loaf', 'pip_fruit', 'grapes', 'other_vegetables']",4
id_3247,"['butter_milk', 'instant_coffee']",2
id_3251,"['bottled_water', 'specialty_chocolate']",2
id_3254,"['whole_milk', 'artif_sweetener']",2
id_3256,"['chicken', 'whole_milk']",2
id_3258,"['chicken', 'ice_cream']",2
id_3259,"['rolls/buns', 'newspapers']",2
id_3261,"['curd', 'instant_food_products', 'specialty_bar']",3
id_3262,"['herbs', 'other_vegetables', 'hygiene_articles', 'napkins']",4
id_3263,"['grapes', 'berries']",2
id_3264,"['yogurt', 'spread_cheese', 'pastry', 'shopping_bags']",4
id_3265,"['grapes', 'berries', 'soda']",3
id_3266,"['grapes', 'other_vegetables', 'frozen_dessert']",3
id_3267,"['citrus_fruit', 'semi-finished_bread']",2
id_3268,"['rolls/buns', 'brown_bread']",2
id_3269,"['rolls/buns', 'snack_products']",2
id_3272,"['cream_cheese', 'coffee', 'bottled_water']",3
id_3273,"['long_life_bakery_product', 'waffles', 'newspapers']",3
id_3274,"['other_vegetables', 'butter_milk', 'yogurt']",3
id_3277,"['berries', 'yogurt', 'cat_food', 'chocolate']",4
id_3278,"['citrus_fruit', 'pickled_vegetables', 'meat_spreads', 'specialty_chocolate']",4
id_3279,"['beef', 'whole_milk']",2
id_3280,"['tropical_fruit', 'pickled_vegetables', 'fruit/vegetable_juice']",3
id_3281,"['citrus_fruit', 'butter', 'sliced_cheese', 'domestic_eggs']",4
id_3283,"['soda', 'chocolate']",2
id_3284,"['root_vegetables', 'whole_milk']",2
id_3286,"['whole_milk', 'mustard']",2
id_3287,"['whole_milk', 'rolls/buns']",2
id_3288,"['ice_cream', 'rolls/buns']",2
id_3289,"['ice_cream', 'chocolate']",2
id_3290,"['tropical_fruit', 'whole_milk', 'bottled_water', 'soda']",4
id_3291,"['long_life_bakery_product', 'newspapers']",2
id_3292,"['whole_milk', 'rolls/buns', 'nut_snack']",3
id_3293,"['rolls/buns', 'instant_food_products']",2
id_3294,"['condensed_milk', 'coffee']",2
id_3295,"['whole_milk', 'pickled_vegetables']",2
id_3296,"['white_bread', 'coffee', 'seasonal_products']",3
id_3297,"['whole_milk', 'house_keeping_products']",2
id_3298,"['dessert', 'uht-milk', 'newspapers', 'shopping_bags']",4
id_3299,"['whole_milk', 'soda', 'soap']",3
id_3300,"['pastry', 'specialty_chocolate', 'female_sanitary_products']",3
id_3301,"['other_vegetables', 'whole_milk', 'processed_cheese', 'soda']",4
id_3303,"['other_vegetables', 'yogurt', 'specialty_cheese', 'bottled_water']",4
id_3304,"['finished_products', 'rolls/buns']",2
id_3306,"['berries', 'other_vegetables', 'yogurt']",3
id_3309,"['whole_milk', 'specialty_chocolate', 'light_bulbs']",3
id_3310,"['beverages', 'specialty_bar']",2
id_3311,"['pastry', 'waffles', 'shopping_bags']",3
id_3312,"['citrus_fruit', 'yogurt']",2
id_3313,"['salty_snack', 'specialty_chocolate']",2
id_3314,"['citrus_fruit', 'tropical_fruit', 'pastry', 'seasonal_products']",4
id_3321,"['pip_fruit', 'rolls/buns']",2
id_3324,"['whole_milk', 'brown_bread', 'fruit/vegetable_juice']",3
id_3326,"['beef', 'whole_milk', 'yogurt', 'soft_cheese']",4
id_3327,"['tropical_fruit', 'frozen_dessert']",2
id_3328,"['frankfurter', 'coffee']",2
id_3329,"['curd', 'ice_cream', 'pasta', 'cat_food']",4
id_3330,"['yogurt', 'newspapers']",2
id_3331,"['sliced_cheese', 'domestic_eggs', 'coffee', 'shopping_bags']",4
id_3332,"['chicken', 'whole_milk']",2
id_3334,"['fish', 'whole_milk', 'white_bread', 'detergent']",4
id_3335,"['detergent', 'hygiene_articles', 'napkins']",3
id_3336,"['rolls/buns', 'margarine', 'canned_fish']",3
id_3337,"['coffee', 'fruit/vegetable_juice']",2
id_3338,"['frankfurter', 'whole_milk']",2
id_3339,"['dessert', 'beverages']",2
id_3340,"['salty_snack', 'specialty_chocolate']",2
id_3344,"['frankfurter', 'cream_cheese', 'white_bread']",3
id_3346,"['soups', 'male_cosmetics']",2
id_3347,"['soda', 'syrup']",2
id_3348,"['root_vegetables', 'yogurt', 'beverages']",3
id_3350,"['whole_milk', 'curd', 'cream_cheese', 'shopping_bags']",4
id_3351,"['soda', 'specialty_bar']",2
id_3354,"['whipped/sour_cream', 'newspapers']",2
id_3355,"['tropical_fruit', 'whole_milk', 'cream_cheese', 'brown_bread']",4
id_3357,"['meat', 'brown_bread', 'seasonal_products', 'shopping_bags']",4
id_3358,"['yogurt', 'specialty_bar']",2
id_3359,"['organic_products', 'softener', 'hygiene_articles']",3
id_3360,"['frozen_meals', 'frozen_potato_products', 'coffee']",3
id_3366,"['frankfurter', 'whole_milk', 'frozen_vegetables']",3
id_3367,"['grapes', 'brown_bread']",2
id_3368,"['grapes', 'sugar', 'cling_film/bags']",3
id_3369,"['rolls/buns', 'napkins', 'shopping_bags']",3
id_3370,"['rolls/buns', 'bottled_water']",2
id_3371,"['curd', 'yogurt', 'newspapers']",3
id_3372,"['soft_cheese', 'coffee', 'candy']",3
id_3375,"['root_vegetables', 'margarine', 'candles']",3
id_3376,"['beef', 'root_vegetables', 'whole_milk', 'condensed_milk']",4
id_3377,"['tropical_fruit', 'whole_milk', 'rolls/buns']",3
id_3379,"['tropical_fruit', 'butter_milk', 'brown_bread', 'flour']",4
id_3380,"['sugar', 'specialty_bar']",2
id_3381,"['finished_products', 'whole_milk', 'softener']",3
id_3382,"['uht-milk', 'soda']",2
id_3383,"['other_vegetables', 'whole_milk', 'domestic_eggs', 'dishes']",4
id_3384,"['whole_milk', 'butter', 'fruit/vegetable_juice', 'candy']",4
id_3385,"['chicken', 'whole_milk', 'rolls/buns']",3
id_3386,"['pip_fruit', 'pastry']",2
id_3387,"['rolls/buns', 'newspapers']",2
id_3388,"['whole_milk', 'whipped/sour_cream']",2
id_3389,"['root_vegetables', 'whole_milk', 'whipped/sour_cream', 'soda']",4
id_3391,"['uht-milk', 'domestic_eggs', 'oil', 'margarine']",4
id_3392,"['citrus_fruit', 'other_vegetables', 'uht-milk', 'rolls/buns']",4
id_3394,"['root_vegetables', 'margarine', 'pet_care']",3
id_3395,"['tropical_fruit', 'rolls/buns', 'newspapers']",3
id_3397,"['beef', 'whole_milk', 'rolls/buns', 'coffee']",4
id_3398,"['frankfurter', 'domestic_eggs', 'mustard', 'seasonal_products']",4
id_3399,"['beef', 'tropical_fruit', 'margarine', 'bottled_water']",4
id_3401,"['pastry', 'soda']",2
id_3402,"['other_vegetables', 'soda', 'shopping_bags']",3
id_3403,"['frankfurter', 'rolls/buns', 'pastry']",3
id_3404,"['grapes', 'pasta', 'dishes']",3
id_3406,"['finished_products', 'other_vegetables', 'long_life_bakery_product']",3
id_3412,"['beef', 'soda', 'newspapers']",3
id_3414,"['pip_fruit', 'butter', 'yogurt']",3
id_3416,"['rolls/buns', 'shopping_bags']",2
id_3417,"['chicken', 'spread_cheese', 'frozen_meals', 'domestic_eggs']",4
id_3420,"['root_vegetables', 'domestic_eggs', 'white_bread']",3
id_3421,"['cream_cheese', 'rolls/buns', 'brown_bread']",3
id_3422,"['citrus_fruit', 'yogurt', 'rolls/buns', 'pastry']",4
id_3423,"['other_vegetables', 'rolls/buns']",2
id_3425,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3
id_3426,"['chicken', 'other_vegetables', 'chewing_gum', 'shopping_bags']",4
id_3427,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3
id_3428,"['other_vegetables', 'whole_milk', 'chocolate']",3
id_3430,"['citrus_fruit', 'other_vegetables', 'whole_milk', 'soda']",4
id_3431,"['whole_milk', 'cream_cheese', 'chewing_gum']",3
id_3432,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3
id_3434,"['beef', 'whole_milk', 'sliced_cheese']",3
id_3435,"['yogurt', 'rolls/buns']",2
id_3436,"['finished_products', 'butter', 'curd', 'soda']",4
id_3439,"['tropical_fruit', 'whole_milk', 'pickled_vegetables', 'soda']",4
id_3440,"['turkey', 'seasonal_products']",2
id_3441,"['rolls/buns', 'brown_bread', 'specialty_bar']",3
id_3444,"['other_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
id_3445,"['yogurt', 'domestic_eggs', 'rolls/buns']",3
id_3446,"['berries', 'yogurt', 'shopping_bags']",3
id_3450,"['uht-milk', 'rolls/buns']",2
id_3451,"['other_vegetables', 'butter', 'bottled_water', 'detergent']",4
id_3452,"['onions', 'brown_bread']",2
id_3454,"['beef', 'citrus_fruit', 'other_vegetables']",3
id_3455,"['chicken', 'grapes']",2
id_3459,"['chicken', 'root_vegetables']",2
id_3460,"['beef', 'instant_coffee']",2
id_3462,"['citrus_fruit', 'root_vegetables', 'rolls/buns']",3
id_3464,"['citrus_fruit', 'tropical_fruit', 'dessert', 'fruit/vegetable_juice']",4
id_3468,"['citrus_fruit', 'yogurt', 'soda']",3
id_3469,"['cat_food', 'soda', 'candy']",3
id_3470,"['rolls/buns', 'pastry', 'candy']",3
id_3471,"['cake_bar', 'specialty_chocolate']",2
id_3472,"['yogurt', 'long_life_bakery_product']",2
id_3473,"['frozen_meals', 'specialty_bar']",2
id_3475,"['root_vegetables', 'other_vegetables', 'canned_fish', 'shopping_bags']",4
id_3479,"['cream_cheese', 'brown_bread']",2
id_3481,"['brown_bread', 'hair_spray']",2
id_3482,"['turkey', 'roll_products', 'dishes']",3
id_3483,"['other_vegetables', 'whole_milk', 'cake_bar', 'detergent']",4
id_3485,"['dog_food', 'pet_care', 'shopping_bags']",3
id_3487,"['pip_fruit', 'yogurt', 'brown_bread']",3
id_3488,"['tropical_fruit', 'curd', 'yogurt', 'whipped/sour_cream']",4
id_3489,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4
id_3494,"['root_vegetables', 'sliced_cheese']",2
id_3495,"['condensed_milk', 'coffee', 'shopping_bags']",3
id_3496,"['citrus_fruit', 'other_vegetables', 'beverages', 'snack_products']",4
id_3498,"['other_vegetables', 'ice_cream']",2
id_3500,"['rolls/buns', 'dishes']",2
id_3501,"['honey', 'flower_(seeds)']",2
id_3502,"['whole_milk', 'pasta', 'long_life_bakery_product', 'chocolate']",4
id_3503,"['other_vegetables', 'whole_milk', 'soda']",3
id_3505,"['yogurt', 'napkins']",2
id_3506,"['tropical_fruit', 'pip_fruit', 'grapes']",3
id_3507,"['grapes', 'hard_cheese']",2
id_3509,"['turkey', 'frozen_potato_products', 'soda']",3
id_3510,"['whole_milk', 'cake_bar']",2
id_3511,"['yogurt', 'specialty_chocolate']",2
id_3512,"['curd', 'seasonal_products', 'female_sanitary_products']",3
id_3515,"['tropical_fruit', 'whole_milk', 'salty_snack', 'kitchen_towels']",4
id_3516,"['grapes', 'brown_bread']",2
id_3517,"['berries', 'whole_milk']",2
id_3520,"['whole_milk', 'ice_cream', 'soda']",3
id_3521,"['beef', 'soft_cheese', 'chewing_gum']",3
id_3522,"['other_vegetables', 'butter']",2
id_3524,"['bottled_water', 'long_life_bakery_product']",2
id_3525,"['berries', 'frozen_vegetables', 'frozen_meals']",3
id_3526,"['frankfurter', 'other_vegetables']",2
id_3527,"['frozen_meals', 'soda', 'napkins']",3
id_3528,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
id_3531,"['bottled_water', 'soda']",2
id_3532,"['curd', 'whipped/sour_cream']",2
id_3533,"['frankfurter', 'rolls/buns', 'ketchup', 'soda']",4
id_3534,"['pip_fruit', 'bottled_water', 'candy']",3
id_3535,"['soda', 'specialty_chocolate', 'male_cosmetics', 'shopping_bags']",4
id_3538,"['whole_milk', 'rolls/buns']",2
id_3543,"['pip_fruit', 'uht-milk', 'curd_cheese', 'coffee']",4
id_3544,"['yogurt', 'soda']",2
id_3545,"['rolls/buns', 'soda']",2
id_3547,"['domestic_eggs', 'pastry', 'margarine', 'cooking_chocolate']",4
id_3549,"['butter_milk', 'brown_bread', 'pastry']",3
id_3550,"['whole_milk', 'curd', 'semi-finished_bread']",3
id_3551,"['citrus_fruit', 'whole_milk', 'domestic_eggs']",3
id_3552,"['uht-milk', 'sugar', 'soda']",3
id_3555,"['salt', 'detergent']",2
id_3556,"['other_vegetables', 'whole_milk', 'frozen_vegetables']",3
id_3559,"['curd', 'rolls/buns', 'pastry']",3
id_3560,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
id_3561,"['ice_cream', 'brown_bread', 'pastry', 'napkins']",4
id_3562,"['berries', 'yogurt', 'domestic_eggs', 'rolls/buns']",4
id_3563,"['beef', 'white_bread']",2
id_3564,"['whole_milk', 'rolls/buns', 'white_bread', 'soap']",4
id_3565,"['citrus_fruit', 'whole_milk', 'snack_products']",3
id_3566,"['frankfurter', 'tropical_fruit', 'whole_milk']",3
id_3569,"['beef', 'margarine']",2
id_3570,"['whole_milk', 'specialty_bar']",2
id_3571,"['whole_milk', 'pastry', 'cocoa_drinks', 'newspapers']",4
id_3573,"['pip_fruit', 'coffee']",2
id_3575,"['root_vegetables', 'whole_milk', 'curd', 'yogurt']",4
id_3576,"['root_vegetables', 'yogurt', 'brown_bread', 'shopping_bags']",4
id_3578,"['chicken', 'pastry']",2
id_3580,"['whole_milk', 'dessert']",2
id_3583,"['yogurt', 'syrup', 'chewing_gum', 'newspapers']",4
id_3584,"['pet_care', 'soda', 'chocolate', 'candy']",4
id_3585,"['beef', 'berries', 'yogurt', 'whipped/sour_cream']",4
id_3586,"['yogurt', 'frozen_vegetables', 'shopping_bags']",3
id_3589,"['hard_cheese', 'frozen_meals']",2
id_3590,"['beef', 'root_vegetables', 'bottled_water']",3
id_3591,"['beverages', 'domestic_eggs', 'misc_beverages']",3
id_3594,"['citrus_fruit', 'grapes']",2
id_3596,"['pastry', 'soda', 'chocolate']",3
id_3597,"['citrus_fruit', 'yogurt', 'newspapers']",3
id_3598,"['nuts/prunes', 'soda', 'chocolate']",3
id_3600,"['pastry', 'soda', 'specialty_bar']",3
id_3601,"['root_vegetables', 'spices', 'kitchen_towels']",3
id_3603,"['curd_cheese', 'frozen_meals']",2
id_3604,"['butter_milk', 'sliced_cheese']",2
id_3605,"['sliced_cheese', 'rolls/buns', 'specialty_chocolate']",3
id_3606,"['fruit/vegetable_juice', 'chocolate']",2
id_3608,"['pip_fruit', 'butter_milk', 'cream_cheese', 'rolls/buns']",4
id_3609,"['pip_fruit', 'butter', 'rolls/buns', 'chocolate']",4
id_3610,"['rolls/buns', 'brown_bread']",2
id_3612,"['soda', 'specialty_chocolate']",2
id_3614,"['packaged_fruit/vegetables', 'canned_fish']",2
id_3616,"['berries', 'soda', 'waffles']",3
id_3618,"['tropical_fruit', 'soda']",2
id_3619,"['grapes', 'salty_snack']",2
id_3620,"['margarine', 'long_life_bakery_product']",2
id_3621,"['beef', 'frozen_meals', 'dog_food']",3
id_3622,"['butter', 'pastry', 'long_life_bakery_product', 'shopping_bags']",4
id_3623,"['rolls/buns', 'bottled_water', 'specialty_chocolate']",3
id_3624,"['brown_bread', 'salty_snack']",2
id_3625,"['butter_milk', 'specialty_bar', 'napkins']",3
id_3626,"['tropical_fruit', 'pastry', 'soda', 'chocolate']",4
id_3628,"['tropical_fruit', 'ketchup', 'shopping_bags']",3
id_3630,"['beef', 'root_vegetables', 'waffles', 'newspapers']",4
id_3631,"['chewing_gum', 'seasonal_products']",2
id_3634,"['tropical_fruit', 'rolls/buns']",2
id_3636,"['whole_milk', 'cocoa_drinks', 'shopping_bags']",3
id_3637,"['rolls/buns', 'margarine']",2
id_3638,"['yogurt', 'dish_cleaner', 'candles']",3
id_3640,"['pastry', 'chocolate', 'chocolate_marshmallow']",3
id_3641,"['beverages', 'rolls/buns', 'fruit/vegetable_juice']",3
id_3642,"['tropical_fruit', 'whole_milk']",2
id_3644,"['ice_cream', 'specialty_bar']",2
id_3646,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2
id_3647,"['yogurt', 'rolls/buns', 'specialty_bar']",3
id_3648,"['tropical_fruit', 'pastry', 'fruit/vegetable_juice']",3
id_3650,"['citrus_fruit', 'pastry']",2
id_3651,"['whole_milk', 'pastry', 'semi-finished_bread']",3
id_3652,"['whole_milk', 'specialty_chocolate']",2
